,kreis_key,bl_key,ew_eli_2019,ew_eli_2014,ew_vot_2019,ew_vot_2014,ew_invalid_2019,ew_invalid_2014,ew_valid_2019,ew_valid_2014,ew_vot_abs_christlich_demokratische_union_deutschlands_2019,ew_vot_abs_christlich_demokratische_union_deutschlands_2014,ew_vot_abs_sozialdemokratische_partei_deutschlands_2019,ew_vot_abs_sozialdemokratische_partei_deutschlands_2014,ew_vot_abs_buendnis_90_die_gruenen_2019,ew_vot_abs_buendnis_90_die_gruenen_2014,ew_vot_abs_die_linke_2019,ew_vot_abs_die_linke_2014,ew_vot_abs_alternative_fuer_deutschland_2019,ew_vot_abs_alternative_fuer_deutschland_2014,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2019,ew_vot_abs_christlich_soziale_union_in_bayern_e_v__2014,ew_vot_abs_freie_demokratische_partei_2019,ew_vot_abs_freie_demokratische_partei_2014,ew_vot_abs_freie_waehler_2019,ew_vot_abs_freie_waehler_2014,ew_vot_abs_piratenpartei_deutschland_2019,ew_vot_abs_piratenpartei_deutschland_2014,ew_vot_abs_partei_mensch_umwelt_tierschutz_2019,ew_vot_abs_partei_mensch_umwelt_tierschutz_2014,ew_vot_abs_nationaldemokratische_partei_deutschlands_2019,ew_vot_abs_nationaldemokratische_partei_deutschlands_2014,ew_vot_abs_familien_partei_deutschlands_2019,ew_vot_abs_familien_partei_deutschlands_2014,ew_vot_abs_oekologisch_demokratische_partei_2019,ew_vot_abs_oekologisch_demokratische_partei_2014,"ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2019","ew_vot_abs_partei_fuer_arbeit,_rechtsstaat,_tierschutz,_elitenfoerderung_und_basisdemokratische_initiative_2014",ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2019,ew_vot_abs_ab_jetzt___demokratie_durch_volksabstimmung___politik_fuer_die_menschen_2014,ew_vot_abs_bayernpartei_2019,ew_vot_abs_bayernpartei_2014,ew_vot_abs_deutsche_kommunistische_partei_2019,ew_vot_abs_deutsche_kommunistische_partei_2014,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2019,ew_vot_abs_marxistisch_leninistische_partei_deutschlands_2014,"ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2019","ew_vot_abs_sozialistische_gleichheitspartei,_vierte_internationale_2014",ew_vot_abs_aktion_partei_fuer_tierschutz_–_das_original_2019,"ew_vot_abs_allianz_fuer_menschenrechte,_tier__und_naturschutz_2019",ew_vot_abs_buendnis_c___christen_fuer_deutschland_2019,ew_vot_abs_buendnis_fuer_innovation_&_gerechtigkeit_2019,ew_vot_abs_buendnis_grundeinkommen___die_grundeinkommenspartei_2019,ew_vot_abs_demokratie_direkt!_2019,ew_vot_abs_demokratie_in_europa___diem25_2019,ew_vot_abs_der_dritte_weg_2019,ew_vot_abs_die_grauen_–_fuer_alle_generationen_2019,"ew_vot_abs_die_rechte_–_partei_fuer_volksabstimmung,_souveraenitaet_und_heimatschutz_2019",ew_vot_abs_die_violetten_2019,ew_vot_abs_europaeische_partei_liebe_2019,ew_vot_abs_feministische_partei_die_frauen_2019,ew_vot_abs_graue_panther_2019,ew_vot_abs_lkr___bernd_lucke_und_die_liberal_konservativen_reformer_2019,ew_vot_abs_menschliche_welt___fuer_das_wohl_und_gluecklichsein_aller_2019,ew_vot_abs_neue_liberale_–_die_sozialliberalen_2019,ew_vot_abs_oekologische_linke_2019,ew_vot_abs_partei_der_humanisten_2019,ew_vot_abs_partei_fuer_die_tiere_deutschland_2019,ew_vot_abs_partei_fuer_gesundheitsforschung_2019,ew_vot_abs_volt_deutschland_2019,ew_vot_abs_volt_deutschland_2014
37,03351,3.0,139021.0,139565.0,83672.0,64929.0,435.0,485.0,83237.0,64444.0,26932.0,28307.0,15024.0,18159.0,16508.0,5518.0,2703.0,2004.0,9096.0,5119.0,0.0,0.0,4657.0,1742.0,807.0,389.0,462.0,581.0,1342.0,692.0,153.0,373.0,584.0,367.0,316.0,123.0,1712.0,275.0,115.0,161.0,98.0,41.0,27.0,27.0,15.0,9.0,8.0,16.0,294.0,154.0,215.0,36.0,70.0,54.0,186.0,20.0,177.0,31.0,51.0,77.0,101.0,184.0,115.0,60.0,31.0,59.0,116.0,158.0,132.0,357.0,541.0
38,03352,3.0,158334.0,158271.0,97886.0,72992.0,832.0,522.0,97054.0,72470.0,36581.0,36206.0,19955.0,20023.0,17489.0,5830.0,3275.0,2554.0,7845.0,3501.0,0.0,0.0,3709.0,1192.0,756.0,285.0,519.0,651.0,1438.0,786.0,176.0,347.0,555.0,265.0,275.0,106.0,1593.0,256.0,169.0,123.0,65.0,24.0,23.0,18.0,22.0,16.0,17.0,7.0,286.0,178.0,65.0,36.0,88.0,35.0,140.0,13.0,141.0,50.0,64.0,71.0,131.0,210.0,99.0,68.0,31.0,63.0,135.0,200.0,133.0,355.0,280.0
39,03353,3.0,199955.0,195893.0,132929.0,102313.0,828.0,1070.0,132101.0,101243.0,38070.0,37857.0,21515.0,29461.0,34654.0,11875.0,4437.0,3738.0,11358.0,9038.0,0.0,0.0,7935.0,3373.0,1309.0,555.0,839.0,1331.0,2584.0,1426.0,192.0,551.0,843.0,496.0,721.0,236.0,2754.0,476.0,134.0,189.0,145.0,50.0,36.0,49.0,28.0,34.0,10.0,16.0,315.0,193.0,216.0,87.0,95.0,89.0,408.0,17.0,261.0,73.0,101.0,94.0,142.0,293.0,521.0,99.0,79.0,102.0,183.0,229.0,169.0,771.0,492.0
40,03354,3.0,39160.0,39602.0,23088.0,20974.0,147.0,280.0,22941.0,20694.0,6175.0,6939.0,3915.0,4858.0,6558.0,5302.0,1269.0,1125.0,1710.0,1028.0,0.0,0.0,896.0,383.0,125.0,59.0,121.0,211.0,333.0,244.0,39.0,121.0,167.0,90.0,151.0,24.0,595.0,122.0,29.0,35.0,11.0,7.0,12.0,19.0,11.0,13.0,6.0,11.0,73.0,35.0,39.0,2.0,64.0,15.0,107.0,3.0,32.0,11.0,20.0,30.0,24.0,38.0,25.0,23.0,7.0,92.0,19.0,36.0,32.0,91.0,103.0
41,03355,3.0,142507.0,139750.0,95397.0,74254.0,666.0,740.0,94731.0,73514.0,23611.0,23150.0,17596.0,22690.0,27046.0,12962.0,4530.0,3840.0,7151.0,4411.0,0.0,0.0,3914.0,1892.0,515.0,203.0,724.0,1382.0,1728.0,911.0,216.0,496.0,567.0,378.0,608.0,168.0,2614.0,514.0,112.0,118.0,84.0,12.0,33.0,42.0,15.0,14.0,7.0,10.0,262.0,144.0,77.0,53.0,175.0,54.0,393.0,17.0,160.0,70.0,87.0,85.0,125.0,184.0,132.0,90.0,44.0,168.0,142.0,189.0,135.0,874.0,321.0
42,03356,3.0,90731.0,89145.0,56826.0,44314.0,310.0,354.0,56516.0,43960.0,16084.0,15596.0,11606.0,15395.0,13754.0,5085.0,2714.0,2106.0,4550.0,2538.0,0.0,0.0,2699.0,1003.0,344.0,123.0,317.0,564.0,818.0,534.0,89.0,217.0,355.0,197.0,201.0,65.0,1105.0,169.0,73.0,86.0,42.0,18.0,17.0,23.0,11.0,9.0,6.0,5.0,173.0,99.0,73.0,32.0,54.0,29.0,155.0,10.0,115.0,27.0,33.0,44.0,63.0,122.0,55.0,44.0,19.0,40.0,118.0,109.0,66.0,251.0,227.0
43,03357,3.0,129318.0,128196.0,80401.0,71135.0,456.0,669.0,79945.0,70466.0,28225.0,33585.0,14467.0,19570.0,17223.0,6859.0,2641.0,2162.0,5814.0,2990.0,0.0,0.0,4221.0,1406.0,768.0,446.0,476.0,819.0,1074.0,740.0,164.0,447.0,557.0,384.0,249.0,94.0,1708.0,340.0,111.0,155.0,59.0,37.0,17.0,18.0,16.0,13.0,13.0,9.0,207.0,142.0,107.0,35.0,62.0,40.0,159.0,15.0,125.0,34.0,45.0,66.0,93.0,114.0,78.0,67.0,29.0,52.0,108.0,116.0,123.0,325.0,392.0
44,03358,3.0,108608.0,109018.0,64342.0,55676.0,406.0,664.0,63936.0,55012.0,19910.0,22823.0,14195.0,17879.0,12856.0,5054.0,1987.0,1730.0,5766.0,3020.0,0.0,0.0,3243.0,1327.0,442.0,262.0,380.0,547.0,984.0,700.0,147.0,490.0,454.0,337.0,258.0,95.0,1179.0,207.0,109.0,126.0,47.0,37.0,28.0,21.0,8.0,12.0,11.0,8.0,201.0,118.0,107.0,22.0,73.0,32.0,117.0,23.0,138.0,47.0,52.0,49.0,94.0,126.0,70.0,47.0,25.0,48.0,85.0,112.0,101.0,245.0,337.0
45,03359,3.0,157508.0,155555.0,98083.0,74562.0,593.0,620.0,97490.0,73942.0,30779.0,31283.0,18491.0,22706.0,22224.0,7336.0,3434.0,2573.0,8245.0,4572.0,0.0,0.0,4715.0,1618.0,842.0,358.0,784.0,743.0,1558.0,979.0,238.0,514.0,654.0,323.0,361.0,105.0,1965.0,375.0,126.0,109.0,67.0,17.0,24.0,32.0,15.0,23.0,14.0,12.0,249.0,140.0,80.0,92.0,85.0,69.0,212.0,8.0,160.0,50.0,58.0,86.0,87.0,168.0,182.0,70.0,51.0,65.0,147.0,166.0,108.0,621.0,264.0
46,03360,3.0,74964.0,75619.0,46290.0,37733.0,375.0,332.0,45915.0,37401.0,15072.0,14667.0,9168.0,11909.0,9501.0,4441.0,1550.0,1330.0,4038.0,2226.0,0.0,0.0,2348.0,808.0,225.0,98.0,327.0,513.0,651.0,427.0,89.0,240.0,300.0,193.0,191.0,73.0,906.0,159.0,44.0,53.0,27.0,12.0,21.0,13.0,9.0,14.0,7.0,6.0,144.0,78.0,67.0,13.0,51.0,24.0,87.0,11.0,80.0,37.0,24.0,48.0,58.0,99.0,61.0,39.0,13.0,42.0,71.0,83.0,76.0,235.0,219.0
47,03361,3.0,105973.0,104680.0,68058.0,55868.0,498.0,435.0,67560.0,55433.0,20584.0,20867.0,14118.0,18480.0,15916.0,6824.0,2396.0,2169.0,5242.0,2915.0,0.0,0.0,3132.0,1297.0,555.0,146.0,380.0,634.0,929.0,691.0,101.0,296.0,394.0,300.0,270.0,89.0,1368.0,263.0,84.0,102.0,30.0,12.0,15.0,12.0,12.0,16.0,5.0,4.0,201.0,101.0,82.0,89.0,73.0,42.0,157.0,11.0,103.0,39.0,56.0,58.0,78.0,107.0,67.0,52.0,35.0,66.0,106.0,128.0,88.0,290.0,316.0
48,03401,3.0,56279.0,57777.0,29611.0,25765.0,259.0,368.0,29352.0,25397.0,7315.0,8494.0,6500.0,9691.0,5907.0,2155.0,1434.0,1232.0,3480.0,1645.0,0.0,0.0,1403.0,523.0,262.0,128.0,198.0,378.0,607.0,328.0,48.0,230.0,224.0,159.0,100.0,49.0,716.0,118.0,53.0,63.0,28.0,11.0,7.0,21.0,5.0,6.0,5.0,4.0,102.0,53.0,18.0,118.0,29.0,20.0,58.0,7.0,71.0,16.0,20.0,33.0,25.0,108.0,39.0,21.0,11.0,25.0,33.0,61.0,64.0,128.0,162.0
49,03402,3.0,37967.0,38973.0,22907.0,14006.0,333.0,123.0,22574.0,13883.0,4188.0,3358.0,6545.0,6304.0,4876.0,1731.0,1282.0,724.0,2134.0,661.0,0.0,0.0,1102.0,390.0,136.0,34.0,200.0,154.0,399.0,140.0,50.0,89.0,178.0,59.0,47.0,19.0,617.0,78.0,51.0,21.0,15.0,6.0,31.0,23.0,5.0,13.0,3.0,4.0,66.0,27.0,33.0,13.0,19.0,21.0,38.0,4.0,56.0,14.0,12.0,22.0,32.0,43.0,26.0,27.0,7.0,15.0,46.0,52.0,39.0,103.0,75.0
50,03403,3.0,129795.0,126358.0,84221.0,59915.0,388.0,338.0,83833.0,59577.0,16019.0,15742.0,14420.0,17780.0,29947.0,12798.0,5395.0,4594.0,4379.0,3320.0,0.0,0.0,3885.0,1764.0,445.0,252.0,619.0,1047.0,1231.0,698.0,100.0,265.0,347.0,183.0,579.0,161.0,3148.0,558.0,92.0,88.0,39.0,17.0,55.0,72.0,29.0,26.0,9.0,8.0,204.0,120.0,53.0,105.0,110.0,50.0,400.0,8.0,114.0,26.0,51.0,48.0,101.0,135.0,289.0,58.0,51.0,168.0,219.0,106.0,86.0,593.0,204.0
51,03404,3.0,123608.0,120658.0,79178.0,61488.0,393.0,501.0,78785.0,60987.0,18653.0,20772.0,13966.0,17945.0,26208.0,10892.0,4182.0,3560.0,3780.0,2530.0,0.0,0.0,3762.0,2103.0,301.0,179.0,559.0,969.0,857.0,521.0,73.0,234.0,262.0,198.0,456.0,182.0,2711.0,426.0,71.0,74.0,39.0,22.0,42.0,43.0,25.0,22.0,8.0,13.0,139.0,79.0,96.0,217.0,96.0,44.0,312.0,5.0,109.0,31.0,44.0,40.0,60.0,90.0,95.0,48.0,48.0,196.0,257.0,85.0,61.0,678.0,302.0
52,03405,3.0,61706.0,64170.0,32937.0,24125.0,315.0,219.0,32622.0,23906.0,8502.0,8247.0,8470.0,8311.0,6412.0,2264.0,1231.0,1192.0,3021.0,1662.0,0.0,0.0,1431.0,697.0,325.0,171.0,176.0,286.0,483.0,316.0,57.0,208.0,231.0,113.0,93.0,38.0,879.0,130.0,53.0,68.0,66.0,13.0,17.0,16.0,18.0,23.0,2.0,6.0,101.0,49.0,15.0,11.0,31.0,24.0,90.0,5.0,72.0,24.0,17.0,23.0,47.0,63.0,93.0,24.0,14.0,25.0,80.0,75.0,54.0,218.0,145.0
53,03451,3.0,97566.0,95337.0,63255.0,46951.0,463.0,569.0,62792.0,46382.0,19150.0,18939.0,12396.0,13847.0,14780.0,5229.0,2164.0,1585.0,4419.0,2960.0,0.0,0.0,3766.0,1603.0,415.0,172.0,357.0,440.0,949.0,559.0,98.0,224.0,498.0,255.0,597.0,79.0,1314.0,204.0,94.0,87.0,37.0,16.0,16.0,22.0,7.0,8.0,9.0,6.0,181.0,95.0,35.0,30.0,50.0,32.0,97.0,17.0,101.0,31.0,29.0,39.0,70.0,99.0,156.0,34.0,22.0,46.0,84.0,90.0,103.0,285.0,147.0
54,03452,3.0,153372.0,152222.0,92401.0,77325.0,1377.0,1502.0,91024.0,75823.0,22122.0,23466.0,26003.0,33499.0,17673.0,7181.0,3462.0,2724.0,8282.0,3358.0,0.0,0.0,4382.0,1363.0,844.0,416.0,572.0,762.0,1563.0,970.0,185.0,586.0,711.0,409.0,288.0,131.0,1752.0,309.0,131.0,130.0,63.0,29.0,24.0,38.0,23.0,17.0,29.0,10.0,367.0,170.0,146.0,33.0,97.0,54.0,152.0,14.0,187.0,79.0,53.0,90.0,163.0,170.0,107.0,65.0,31.0,59.0,106.0,234.0,153.0,385.0,425.0
55,03453,3.0,120227.0,117936.0,66148.0,59731.0,407.0,643.0,65741.0,59088.0,31400.0,37509.0,8862.0,11485.0,10264.0,2726.0,1797.0,1402.0,4903.0,2187.0,0.0,0.0,3639.0,1332.0,284.0,166.0,349.0,386.0,582.0,394.0,104.0,249.0,549.0,416.0,208.0,57.0,1169.0,155.0,62.0,87.0,23.0,16.0,6.0,13.0,8.0,7.0,7.0,12.0,131.0,62.0,206.0,16.0,32.0,41.0,53.0,3.0,89.0,21.0,33.0,40.0,74.0,93.0,82.0,39.0,18.0,27.0,90.0,61.0,82.0,232.0,489.0
56,03454,3.0,239069.0,236116.0,150178.0,121346.0,991.0,843.0,149187.0,120503.0,73445.0,75593.0,22028.0,24940.0,24494.0,6830.0,3611.0,2789.0,8120.0,3703.0,0.0,0.0,7597.0,2625.0,539.0,246.0,718.0,927.0,1346.0,834.0,190.0,406.0,948.0,483.0,331.0,115.0,2587.0,333.0,118.0,143.0,69.0,25.0,26.0,26.0,12.0,25.0,16.0,10.0,240.0,155.0,118.0,38.0,92.0,73.0,165.0,15.0,161.0,60.0,72.0,92.0,151.0,155.0,133.0,68.0,36.0,51.0,174.0,193.0,193.0,557.0,450.0
57,03455,3.0,81384.0,80352.0,50517.0,39529.0,527.0,579.0,49990.0,38950.0,13854.0,13743.0,12575.0,14197.0,10287.0,4000.0,1705.0,1305.0,3873.0,2331.0,0.0,0.0,2663.0,1274.0,297.0,177.0,293.0,403.0,846.0,537.0,76.0,226.0,381.0,219.0,191.0,60.0,1179.0,162.0,71.0,73.0,37.0,18.0,18.0,23.0,18.0,14.0,7.0,10.0,179.0,94.0,27.0,18.0,44.0,35.0,93.0,14.0,96.0,34.0,26.0,61.0,60.0,107.0,148.0,46.0,24.0,42.0,64.0,106.0,81.0,220.0,178.0
58,03456,3.0,97968.0,97142.0,65766.0,49591.0,427.0,294.0,65339.0,49297.0,25492.0,25404.0,15485.0,14935.0,12069.0,3314.0,1724.0,1190.0,3088.0,1361.0,0.0,0.0,3063.0,1182.0,243.0,84.0,292.0,405.0,669.0,416.0,73.0,139.0,395.0,209.0,286.0,164.0,957.0,160.0,65.0,45.0,53.0,12.0,22.0,29.0,10.0,12.0,6.0,4.0,175.0,79.0,79.0,42.0,28.0,24.0,76.0,11.0,66.0,19.0,32.0,42.0,67.0,64.0,38.0,36.0,22.0,35.0,51.0,95.0,70.0,196.0,232.0
59,03457,3.0,131488.0,129177.0,73354.0,63222.0,640.0,1117.0,72714.0,62105.0,19629.0,21278.0,18618.0,25499.0,14554.0,5257.0,2683.0,2070.0,6572.0,3287.0,0.0,0.0,3381.0,1190.0,363.0,192.0,409.0,655.0,1114.0,744.0,138.0,454.0,610.0,292.0,314.0,123.0,1786.0,269.0,107.0,148.0,51.0,21.0,26.0,35.0,7.0,6.0,16.0,13.0,224.0,109.0,184.0,20.0,61.0,50.0,129.0,8.0,135.0,58.0,57.0,62.0,101.0,146.0,140.0,44.0,19.0,44.0,104.0,163.0,91.0,387.0,572.0
60,03458,3.0,101026.0,99395.0,63567.0,54677.0,287.0,534.0,63280.0,54143.0,18017.0,21348.0,11426.0,16340.0,16006.0,6282.0,2323.0,1943.0,4914.0,3321.0,0.0,0.0,4327.0,1837.0,716.0,359.0,354.0,637.0,973.0,659.0,88.0,313.0,466.0,335.0,300.0,95.0,1310.0,270.0,90.0,103.0,47.0,20.0,13.0,20.0,5.0,16.0,10.0,12.0,190.0,94.0,46.0,22.0,44.0,51.0,132.0,9.0,127.0,26.0,42.0,49.0,80.0,130.0,149.0,46.0,32.0,43.0,107.0,103.0,94.0,279.0,233.0
61,03459,3.0,272973.0,271647.0,171071.0,143832.0,1109.0,1134.0,169962.0,142698.0,61372.0,66219.0,33789.0,43233.0,38162.0,13056.0,5296.0,4770.0,9553.0,5135.0,0.0,0.0,8456.0,3906.0,784.0,404.0,881.0,1513.0,1806.0,1108.0,248.0,647.0,1189.0,630.0,580.0,245.0,3181.0,495.0,179.0,234.0,123.0,51.0,41.0,53.0,24.0,22.0,21.0,12.0,351.0,201.0,329.0,119.0,113.0,73.0,299.0,14.0,238.0,90.0,104.0,137.0,208.0,196.0,172.0,101.0,63.0,99.0,220.0,288.0,219.0,643.0,965.0
62,03460,3.0,101152.0,99942.0,65089.0,51475.0,367.0,415.0,64722.0,51060.0,31667.0,33260.0,7671.0,8139.0,11755.0,3225.0,1522.0,1269.0,3927.0,1793.0,0.0,0.0,3733.0,1371.0,326.0,280.0,309.0,436.0,523.0,290.0,61.0,187.0,383.0,253.0,170.0,66.0,1274.0,190.0,75.0,65.0,24.0,16.0,20.0,17.0,12.0,3.0,5.0,5.0,93.0,67.0,30.0,51.0,16.0,24.0,77.0,5.0,86.0,21.0,28.0,46.0,72.0,69.0,36.0,25.0,21.0,25.0,94.0,51.0,69.0,259.0,195.0
63,03461,3.0,69579.0,70534.0,37953.0,29868.0,294.0,305.0,37659.0,29563.0,10540.0,11174.0,8826.0,10510.0,8152.0,2824.0,1446.0,1122.0,2973.0,1614.0,0.0,0.0,1993.0,898.0,235.0,101.0,235.0,266.0,604.0,340.0,69.0,160.0,267.0,150.0,123.0,33.0,914.0,156.0,64.0,60.0,10.0,12.0,17.0,17.0,10.0,15.0,6.0,4.0,124.0,79.0,16.0,41.0,25.0,25.0,69.0,5.0,100.0,29.0,33.0,33.0,44.0,75.0,52.0,31.0,11.0,22.0,72.0,70.0,75.0,144.0,107.0
64,03462,3.0,46072.0,45632.0,24414.0,21812.0,232.0,315.0,24182.0,21497.0,7688.0,8932.0,5600.0,7554.0,4547.0,1769.0,748.0,630.0,2118.0,1067.0,0.0,0.0,1208.0,502.0,147.0,73.0,116.0,170.0,422.0,270.0,44.0,128.0,198.0,100.0,79.0,42.0,443.0,89.0,40.0,67.0,22.0,8.0,2.0,3.0,7.0,1.0,4.0,3.0,100.0,41.0,29.0,12.0,29.0,11.0,42.0,8.0,65.0,12.0,25.0,24.0,24.0,40.0,46.0,16.0,5.0,17.0,28.0,55.0,35.0,85.0,89.0
67,04011,4.0,390038.0,400711.0,254481.0,166340.0,3115.0,1159.0,251366.0,165181.0,55205.0,35662.0,60790.0,55400.0,58947.0,31113.0,20056.0,16223.0,17977.0,9512.0,0.0,0.0,11606.0,5661.0,1427.0,437.0,2077.0,3456.0,2646.0,2394.0,288.0,807.0,682.0,651.0,604.0,370.0,8744.0,1742.0,348.0,372.0,109.0,59.0,174.0,215.0,103.0,93.0,24.0,34.0,543.0,289.0,176.0,916.0,590.0,110.0,1258.0,37.0,247.0,127.0,92.0,127.0,282.0,344.0,181.0,341.0,89.0,474.0,917.0,343.0,248.0,1828.0,980.0
68,04012,4.0,80172.0,83017.0,41806.0,28689.0,812.0,307.0,40994.0,28382.0,8873.0,7691.0,10776.0,11136.0,7443.0,2884.0,2788.0,2276.0,4473.0,1693.0,0.0,0.0,2105.0,640.0,209.0,83.0,505.0,473.0,715.0,497.0,96.0,271.0,243.0,183.0,88.0,36.0,1012.0,197.0,94.0,96.0,29.0,7.0,13.0,14.0,16.0,16.0,5.0,11.0,161.0,79.0,26.0,89.0,71.0,16.0,87.0,3.0,73.0,71.0,8.0,27.0,55.0,120.0,33.0,61.0,11.0,30.0,122.0,124.0,69.0,175.0,178.0
71,05111,5.0,414530.0,415747.0,263153.0,223845.0,1417.0,2483.0,261736.0,221362.0,64587.0,73625.0,39877.0,67870.0,76394.0,28099.0,12587.0,11402.0,18079.0,12533.0,0.0,0.0,22172.0,13775.0,1363.0,1321.0,1721.0,3437.0,3216.0,3058.0,276.0,732.0,1097.0,641.0,1123.0,422.0,7742.0,1419.0,255.0,431.0,163.0,80.0,129.0,204.0,162.0,134.0,19.0,34.0,588.0,308.0,172.0,1041.0,199.0,168.0,1334.0,25.0,434.0,88.0,192.0,224.0,251.0,592.0,352.0,176.0,183.0,198.0,526.0,401.0,295.0,3027.0,2145.0
72,05112,5.0,325373.0,336313.0,162888.0,143261.0,1549.0,1944.0,161339.0,141317.0,32106.0,35285.0,39558.0,57685.0,31533.0,11185.0,9320.0,9218.0,19359.0,10157.0,0.0,0.0,8447.0,3761.0,995.0,382.0,1220.0,2031.0,2952.0,2172.0,463.0,2081.0,1216.0,744.0,579.0,243.0,4902.0,979.0,288.0,400.0,100.0,85.0,92.0,131.0,307.0,261.0,47.0,58.0,517.0,261.0,167.0,2223.0,121.0,89.0,422.0,25.0,431.0,192.0,142.0,137.0,216.0,469.0,101.0,120.0,74.0,135.0,272.0,412.0,286.0,1043.0,4459.0
73,05113,5.0,416106.0,428584.0,246269.0,203073.0,1877.0,2118.0,244392.0,200955.0,57242.0,59285.0,51163.0,74179.0,55645.0,20330.0,11303.0,11086.0,26304.0,12010.0,0.0,0.0,15744.0,7679.0,1342.0,404.0,1616.0,3475.0,4491.0,2768.0,415.0,1538.0,1495.0,956.0,1015.0,377.0,6771.0,1719.0,293.0,495.0,146.0,71.0,249.0,376.0,268.0,200.0,34.0,60.0,630.0,379.0,276.0,1276.0,200.0,142.0,713.0,36.0,551.0,124.0,192.0,185.0,288.0,538.0,231.0,228.0,136.0,171.0,423.0,363.0,261.0,1513.0,3947.0
74,05114,5.0,162065.0,165558.0,93883.0,79988.0,776.0,1143.0,93107.0,78845.0,24916.0,26603.0,17017.0,26342.0,22805.0,8076.0,4388.0,4007.0,7248.0,4623.0,0.0,0.0,7041.0,4090.0,462.0,309.0,694.0,1299.0,1500.0,945.0,147.0,479.0,580.0,335.0,379.0,139.0,2297.0,610.0,121.0,178.0,51.0,32.0,43.0,46.0,63.0,42.0,7.0,11.0,214.0,126.0,70.0,468.0,116.0,62.0,317.0,11.0,173.0,38.0,76.0,74.0,97.0,168.0,85.0,63.0,41.0,71.0,150.0,212.0,128.0,588.0,679.0
75,05116,5.0,188522.0,192506.0,103352.0,86904.0,982.0,1377.0,102370.0,85527.0,30600.0,33576.0,16469.0,26277.0,23257.0,7387.0,4514.0,4109.0,8868.0,4374.0,0.0,0.0,7215.0,3640.0,685.0,351.0,807.0,1169.0,1892.0,1109.0,231.0,592.0,664.0,339.0,430.0,178.0,2685.0,763.0,151.0,209.0,66.0,28.0,44.0,32.0,40.0,53.0,7.0,13.0,259.0,175.0,51.0,617.0,83.0,72.0,243.0,19.0,221.0,43.0,91.0,86.0,107.0,238.0,63.0,77.0,49.0,73.0,198.0,260.0,143.0,577.0,1328.0
76,05117,5.0,123207.0,125981.0,77168.0,65994.0,572.0,916.0,76596.0,65078.0,18298.0,18732.0,16230.0,23993.0,17594.0,6533.0,3243.0,3556.0,7396.0,4724.0,0.0,0.0,5832.0,3223.0,465.0,151.0,521.0,982.0,1330.0,876.0,111.0,382.0,508.0,320.0,299.0,137.0,1880.0,346.0,84.0,136.0,47.0,30.0,35.0,47.0,71.0,61.0,11.0,28.0,202.0,106.0,73.0,287.0,56.0,33.0,196.0,13.0,146.0,37.0,104.0,54.0,84.0,194.0,84.0,40.0,48.0,53.0,120.0,172.0,102.0,437.0,821.0
77,05119,5.0,150624.0,155439.0,82902.0,70811.0,851.0,1230.0,82051.0,69581.0,18091.0,19572.0,20422.0,28286.0,15337.0,5636.0,4109.0,4680.0,10010.0,4090.0,0.0,0.0,4336.0,1715.0,457.0,175.0,735.0,1039.0,1752.0,1017.0,235.0,882.0,651.0,383.0,299.0,121.0,2202.0,448.0,126.0,189.0,51.0,33.0,25.0,55.0,70.0,74.0,10.0,15.0,227.0,119.0,49.0,408.0,52.0,52.0,189.0,12.0,206.0,58.0,202.0,83.0,132.0,242.0,53.0,45.0,43.0,42.0,112.0,239.0,137.0,431.0,1171.0
78,05120,5.0,77129.0,79005.0,43470.0,36218.0,455.0,583.0,43015.0,35635.0,11733.0,12393.0,8290.0,12535.0,9224.0,2703.0,1910.0,1822.0,4254.0,2108.0,0.0,0.0,2932.0,1371.0,244.0,79.0,343.0,472.0,748.0,458.0,60.0,149.0,273.0,153.0,226.0,106.0,1020.0,196.0,87.0,84.0,22.0,24.0,31.0,15.0,15.0,14.0,6.0,5.0,101.0,65.0,59.0,353.0,39.0,21.0,67.0,9.0,95.0,37.0,41.0,41.0,55.0,91.0,37.0,43.0,19.0,13.0,71.0,98.0,53.0,189.0,948.0
79,05122,5.0,112713.0,113987.0,64681.0,53495.0,496.0,718.0,64185.0,52777.0,16506.0,17940.0,11310.0,16533.0,15870.0,5351.0,3090.0,2992.0,5869.0,3109.0,0.0,0.0,4623.0,2613.0,380.0,183.0,525.0,1033.0,1093.0,719.0,75.0,225.0,421.0,296.0,322.0,184.0,1547.0,287.0,83.0,122.0,27.0,34.0,27.0,26.0,51.0,46.0,12.0,9.0,186.0,78.0,61.0,459.0,42.0,38.0,140.0,7.0,109.0,38.0,73.0,58.0,61.0,129.0,51.0,40.0,21.0,35.0,137.0,149.0,67.0,375.0,1075.0
