,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019,fraud_pp_2013,fraud_pp_2014,fraud_pp_2015,fraud_pp_2016,fraud_pp_2017,fraud_pp_2018,fraud_pp_2019,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_density_2008,population_density_2009,population_density_2010,population_density_2011,population_density_2012,population_density_2013,population_density_2014,population_density_2015,population_density_2016,population_density_2017,population_density_2018,population_density_2019,border_vic,prop_abitur_2006,prop_abitur_2007,prop_abitur_2008,prop_abitur_2009,prop_abitur_2010,prop_abitur_2011,prop_abitur_2012,prop_abitur_2013,prop_abitur_2014,prop_abitur_2015,prop_abitur_2016,prop_abitur_2017,prop_abitur_2018,prop_abitur_2019,prop_no_haupt_2006,prop_no_haupt_2007,prop_no_haupt_2008,prop_no_haupt_2009,prop_no_haupt_2010,prop_no_haupt_2011,prop_no_haupt_2012,prop_no_haupt_2013,prop_no_haupt_2014,prop_no_haupt_2015,prop_no_haupt_2016,prop_no_haupt_2017,prop_no_haupt_2018,prop_no_haupt_2019,avg_hh
185,03151,Gifhorn,15095.0,15761.0,15751.0,16093.0,16237.0,16467.0,16797.0,17086.0,17629.0,18029.0,18659.0,19923.0,20925.0,21434.0,21979.0,22453.0,22640.0,23182.0,23879.0,2568545.0,2703271.0,2718981.0,2791522.0,2826352.0,2870322.0,2925046.0,2966861.0,3049704.0,3107426.0,3204493.0,3409735.0,3576899.0,3670386.0,3780556.0,3892822.0,3950130.0,4054781.0,4190789.0,8111.0,7749.0,7756.0,7464.0,7091.0,6889.0,6969.0,0.0473648865660311,0.0450502302218501,0.0447359162037918,0.0427792774978937,0.0405399224761882,0.0392535612535612,0.0395467081295184,0.0058921428362871,0.0064764429561415,0.0066446332473914,0.0062357789278816,0.0062716534982905,0.0048717948717948,0.0050390984099601,174138.0,173537.0,173033.0,171146.0,170940.0,171245.0,172008.0,173373.0,174477.0,174914.0,175500.0,176222.0,111.2,110.8,110.5,109.3,109.4,109.7,110.4,111.5,111.5,111.7,112.2,112.6,175.39971815168798,16.7,17.5,16.8,21.7,24.5,34.7,25.6,25.8,26.1,29.7,27.7,28.1,29.8,37.3,6.1,5.2,7.2,5.8,5.8,6.3,4.5,4.7,3.5,4.0,4.8,5.3,6.6,3.5,2.4636124350857225
186,08117,Göppingen,16838.0,17733.0,17678.0,18117.0,18409.0,18730.0,19151.0,19490.0,19966.0,19555.0,20122.0,21106.0,21733.0,22045.0,22851.0,22850.0,23068.0,23526.0,24173.0,4276277.0,4512764.0,4509734.0,4627065.0,4697582.0,4766728.0,4855124.0,4917437.0,5011699.0,4881695.0,4995821.0,5222459.0,5379268.0,5474225.0,5700600.0,5745288.0,5851995.0,6010462.0,6207622.0,9733.0,9553.0,9187.0,9641.0,9584.0,9540.0,10806.0,0.0391947616823182,0.038293949050969,0.0365385609685283,0.0380039734472808,0.0375134060325189,0.037149677374133,0.0419326423463032,0.0057102817287092,0.0067223859058384,0.0061885273611657,0.0059641128332886,0.0063252988468854,0.0062383420496185,0.0071556350626118,255328.0,254128.0,253030.0,247435.0,247515.0,248324.0,249465.0,251433.0,253684.0,255482.0,256799.0,257699.0,396.7,394.7,393.2,384.8,385.8,387.3,389.4,393.5,396.4,399.1,400.5,401.9,124.44625792705467,21.6,20.0,21.5,24.7,24.6,25.1,40.5,24.9,21.8,24.6,24.7,25.3,25.6,26.0,6.2,6.0,5.7,5.8,4.9,4.4,4.7,4.6,4.6,4.8,5.1,7.3,6.3,6.8,2.3105381165919283
187,14626,Görlitz,12244.0,12808.0,13161.0,13468.0,13693.0,13679.0,14120.0,14456.0,14869.0,15160.0,15562.0,15909.0,16215.0,16559.0,16926.0,17356.0,18110.0,18830.0,19486.0,3954132.0,4052916.0,4081203.0,4107730.0,4115034.0,4048139.0,4106239.0,4134767.0,4189192.0,4208926.0,4254918.0,4287581.0,4317113.0,4361953.0,4420768.0,4514180.0,4693574.0,4847962.0,4983288.0,22634.0,24212.0,22963.0,21199.0,20333.0,19335.0,19336.0,0.085923293890768,0.0927030607478424,0.0882873115104539,0.0817960481384733,0.0789747613240012,0.0756038335659906,0.0761829715141247,0.0089514503399501,0.0142623038693917,0.0093350865456335,0.0091909140367868,0.0095004311315844,0.008657196147665,0.0066861037784169,286783.0,283062.0,279017.0,269513.0,266244.0,263421.0,261178.0,260094.0,259169.0,257462.0,255741.0,253810.0,135.2,133.5,131.5,127.2,125.7,124.5,123.5,123.1,122.4,121.5,120.7,119.7,37.98221987443857,25.2,29.2,32.9,33.6,25.4,23.0,24.0,23.2,23.4,28.3,28.1,28.9,28.9,28.4,9.0,8.8,9.4,9.0,9.6,10.4,11.9,11.7,8.6,9.0,10.2,8.8,9.4,9.1,2.058256312673674
188,03153,Goslar,14861.0,15291.0,15440.0,15900.0,16072.0,16313.0,16599.0,16746.0,17147.0,17315.0,17609.0,18124.0,18554.0,18753.0,19085.0,19553.0,19999.0,20610.0,21306.0,2309092.0,2363005.0,2371324.0,2425575.0,2434614.0,2449677.0,2465135.0,2457125.0,2484444.0,2477471.0,2489720.0,2538172.0,2581099.0,2592472.0,2625013.0,2693367.0,2762063.0,2839504.0,2925026.0,8851.0,10025.0,9687.0,9186.0,8561.0,8887.0,8794.0,0.0640244784583779,0.0728852375586171,0.0703250911097237,0.0665131636110869,0.0621393471775627,0.064732061563563,0.0643527767410887,0.0099751164607505,0.0158929804791159,0.0119059718612518,0.0108321024126046,0.0110690929150546,0.011508569513945,0.0108376691327669,147168.0,145343.0,143753.0,140041.0,139115.0,138244.0,137545.0,137746.0,138108.0,137771.0,137289.0,136653.0,151.5,149.9,148.2,144.6,143.6,142.8,142.2,143.2,142.7,142.3,141.7,141.0,255.8353126963673,21.1,19.2,18.7,21.8,26.3,36.4,23.6,27.3,23.2,25.3,28.7,26.9,25.5,28.5,12.2,8.0,10.1,8.1,5.5,6.7,6.5,5.8,7.8,4.5,5.3,5.2,6.3,7.7,2.0063354590771114
189,16067,Gotha,12569.0,13185.0,13482.0,13772.0,14123.0,14230.0,14719.0,15127.0,15528.0,15713.0,16003.0,16485.0,16849.0,17258.0,17518.0,17852.0,18473.0,19177.0,19593.0,1864900.0,1941725.0,1971787.0,1999149.0,2036484.0,2039400.0,2091266.0,2130573.0,2166982.0,2171738.0,2194747.0,2247721.0,2286139.0,2334357.0,2369666.0,2429720.0,2514794.0,2598029.0,2654653.0,7404.0,7917.0,7945.0,8896.0,8309.0,7307.0,6871.0,0.0547365930832581,0.0585282550196646,0.0583736205604455,0.0653488184175536,0.0613318964244589,0.0539313734897075,0.0508285249297233,0.0093889077817041,0.0114143773841558,0.0102714061099437,0.0115991214345005,0.0094186424163689,0.0069748389144345,0.0068131380381713,140737.0,139402.0,138428.0,136351.0,135681.0,135266.0,135268.0,136106.0,136131.0,135476.0,135487.0,135180.0,149.7,148.4,147.6,145.3,144.7,144.5,144.7,146.2,144.7,144.8,144.7,144.1,206.5303397173857,32.6,33.6,39.3,41.6,33.4,29.6,35.2,36.6,32.6,35.3,35.7,33.6,32.6,34.6,8.7,4.5,5.3,6.6,7.2,7.1,6.8,6.3,5.2,5.7,6.5,8.0,9.0,8.9,2.1177719164078472
190,03159,Göttingen,14171.0,14902.0,15044.0,15497.0,16158.0,15840.0,16041.0,16881.0,16547.0,16662.0,17537.0,18032.0,18459.0,18713.0,19177.0,19403.0,19986.0,20553.0,21130.0,4907929.0,5135603.0,5161412.0,5291022.0,5486970.0,5342060.0,5371974.0,5625379.0,5480528.0,5478023.0,5725947.0,5855992.0,5975493.0,6043051.0,6200256.0,6340274.0,6561403.0,6732003.0,6931763.0,25299.0,25013.0,25827.0,24321.0,22082.0,20510.0,20829.0,0.0783432685608113,0.077364180443221,0.0790357921022351,0.0740811813513167,0.0674154559137355,0.062520004267577,0.0636859517272165,0.0121514283502361,0.0132904443035429,0.0112676573554973,0.0103167205804411,0.0108013713894935,0.0092972215024919,0.010459918424255,,,,,,322925.0,323315.0,326776.0,328302.0,327551.0,328055.0,327058.0,,,,,,116.9,116.0,116.2,186.3,186.9,186.9,185.7,295.3370924993587,24.29115044247788,26.484987893462467,28.508048780487808,29.91,30.0209756097561,34.5509756097561,32.524750000000004,24.3,27.6,31.4,27.4,43.7,43.7,40.5,8.167692307692308,7.40722891566265,7.149757281553399,6.790048543689321,6.615776699029126,6.210194174757281,5.799253731343284,3.8,5.9,3.0,5.1,4.2,6.2,7.1,2.074732783199568
191,03456,Grafschaft Bentheim,13850.0,14343.0,14002.0,14289.0,14273.0,14578.0,14983.0,15226.0,15717.0,15790.0,16232.0,17040.0,17574.0,17996.0,18493.0,18701.0,19315.0,20001.0,20452.0,1781929.0,1859110.0,1831167.0,1880983.0,1889652.0,1939593.0,1999612.0,2037413.0,2107443.0,2116843.0,2171393.0,2274830.0,2346555.0,2405475.0,2478164.0,2524558.0,2621365.0,2716437.0,2785190.0,8842.0,9149.0,8309.0,8738.0,8117.0,7747.0,7381.0,0.06615045075375,0.0682740813707053,0.0615499718510178,0.064384449880633,0.0597651216728638,0.0568858538018137,0.0539400893033317,0.0084689335278494,0.0099847765738336,0.0085632166879018,0.0084883138318252,0.008239148842175,0.0079303888093402,0.007147189722078,135376.0,135431.0,135191.0,133498.0,133526.0,133665.0,134004.0,134996.0,135716.0,135815.0,136185.0,136837.0,138.2,138.0,137.7,136.0,136.3,136.3,136.9,138.3,138.3,138.4,139.0,139.7,15.958942595535332,17.8,22.3,19.5,20.4,23.5,36.7,24.9,20.9,25.9,25.8,26.7,26.0,27.5,25.5,11.0,7.6,6.8,8.1,9.8,5.5,6.8,6.9,5.6,7.6,5.9,5.9,6.0,6.8,2.513339798809592
192,16076,Greiz,12862.0,13511.0,13712.0,14040.0,14395.0,14475.0,14988.0,15289.0,15778.0,16033.0,16339.0,16821.0,17178.0,17613.0,17860.0,18367.0,19003.0,19860.0,20392.0,1591897.0,1653014.0,1657591.0,1675397.0,1694560.0,1679855.0,1710731.0,1716156.0,1741042.0,1738411.0,1744318.0,1770075.0,1784494.0,1809421.0,1817693.0,1859600.0,1908167.0,1975969.0,2013059.0,4962.0,5251.0,4866.0,4889.0,4483.0,5114.0,4146.0,0.0483004321925008,0.0515942028985507,0.048060208596713,0.0486874601657106,0.0450570877221194,0.0518046537070616,0.0424017427054889,0.0064731534478059,0.007870302137067,0.0066766750948166,0.0064830305927342,0.0062012543217817,0.0075974756121032,0.0067601427709426,111760.0,109840.0,108304.0,105229.0,103881.0,102732.0,101775.0,101248.0,100416.0,99496.0,98717.0,97779.0,131.3,129.2,127.5,123.8,122.5,121.1,119.8,119.5,117.9,117.3,116.0,115.1,70.24288668188974,25.8,36.5,39.0,40.1,35.0,29.5,28.1,25.3,25.6,33.0,30.9,30.9,30.0,29.2,6.2,5.9,8.7,6.6,7.6,6.5,7.4,5.4,6.5,5.6,8.8,5.6,9.4,9.2,2.095163439680176
193,06433,Groß-Gerau,16224.0,16927.0,16971.0,17355.0,17506.0,17459.0,17528.0,18161.0,18405.0,18520.0,18908.0,19494.0,19716.0,19825.0,20260.0,20579.0,20883.0,21271.0,22014.0,4000955.0,4190007.0,4220705.0,4322466.0,4358427.0,4345185.0,4357339.0,4520715.0,4590974.0,4621063.0,4726371.0,4905469.0,5004362.0,5077088.0,5248384.0,5420799.0,5587110.0,5747854.0,6008945.0,10546.0,10476.0,11308.0,11648.0,11704.0,11000.0,10778.0,0.0411805132530496,0.0404405378174616,0.0429279699944574,0.0435367640462877,0.0433122150512167,0.0402982067298005,0.0391747781016697,0.0083095137684894,0.0089906464850007,0.0091034021972682,0.0097778309362198,0.0098880928414944,0.0088692689538951,0.0080653954915202,253414.0,253449.0,254343.0,251635.0,253827.0,256092.0,259047.0,263418.0,267544.0,270224.0,272965.0,275126.0,559.7,559.8,562.6,557.9,562.6,567.9,575.7,587.2,593.9,599.1,606.0,608.6,118.64185731065254,19.2,26.484987893462467,20.8,23.7,24.9,23.9,26.5,30.1,34.4,33.1,31.7,28.4,30.1,26.8,7.8,7.40722891566265,7.5,7.9,5.5,6.6,5.9,4.6,6.4,4.1,4.9,5.6,4.6,5.2,2.242253722411283
194,09774,Günzburg,15398.0,16292.0,16372.0,16828.0,17361.0,17717.0,18268.0,18822.0,19843.0,20016.0,21198.0,22204.0,21573.0,21876.0,22216.0,22261.0,23115.0,23586.0,24434.0,1868561.0,1983621.0,2001534.0,2064215.0,2130003.0,2169160.0,2229128.0,2289431.0,2406901.0,2416978.0,2552052.0,2669346.0,2591650.0,2634203.0,2693973.0,2726789.0,2850714.0,2924902.0,3057467.0,4971.0,5190.0,5479.0,5316.0,4975.0,5048.0,5046.0,0.0412829179573634,0.0427998878461513,0.0447298168845058,0.0431052657185021,0.0401180559475521,0.040341077093972,0.0399249922855989,0.005231993223323,0.0065478055780046,0.0068739744144467,0.0067058041288941,0.0062818021272649,0.0067847809930234,0.0059183302080119,121462.0,120868.0,120613.0,120219.0,120132.0,120413.0,121262.0,122491.0,123326.0,124009.0,125133.0,126387.0,158.9,158.2,158.0,157.6,157.6,158.3,159.8,161.5,162.0,163.3,164.9,166.6,100.7573153579605,20.1,18.6,23.5,23.8,25.5,41.3,27.6,27.3,27.1,27.6,26.8,28.7,28.9,29.5,10.3,8.4,7.9,9.5,9.5,5.9,7.9,7.2,7.4,6.8,6.7,6.6,7.3,8.0,2.445356415478615
195,05754,Gütersloh,17707.0,18407.0,18108.0,18700.0,19031.0,19409.0,20015.0,20414.0,20870.0,20059.0,20445.0,21143.0,22090.0,22400.0,22597.0,23103.0,23765.0,24337.0,25241.0,6059657.0,6342491.0,6274963.0,6500548.0,6637879.0,6792646.0,7017929.0,7164423.0,7319107.0,7023720.0,7153248.0,7407602.0,7758540.0,7884271.0,7985620.0,8260639.0,8584845.0,8820632.0,9176951.0,17641.0,18253.0,18588.0,18480.0,17255.0,16512.0,15998.0,0.0501194673545864,0.0516498348891762,0.0519866984754707,0.0511578335432613,0.0476080112791393,0.0454167881485067,0.043888936136358,0.0076140906133604,0.008548411285827,0.0084183323870866,0.0075546389469458,0.0071763800253284,0.0061006804816732,0.0056514069534252,354210.0,353950.0,353688.0,350362.0,351219.0,351979.0,353399.0,357553.0,361235.0,362439.0,363566.0,364511.0,365.6,365.2,365.4,362.3,362.8,363.5,365.7,372.1,373.3,374.6,375.6,376.5,161.09270844167608,22.5,22.6,23.9,26.1,29.3,31.4,33.2,44.0,35.0,35.4,36.3,34.9,35.7,39.1,3.5,4.9,4.9,4.6,4.2,4.6,3.6,3.4,4.8,4.8,5.9,6.7,5.7,4.9,2.3803071799177
196,03252,Hameln-Pyrmont,15355.0,15876.0,15805.0,16114.0,16129.0,16461.0,16881.0,17139.0,17621.0,17792.0,18217.0,18911.0,19504.0,19681.0,19957.0,20350.0,20964.0,21572.0,22142.0,2475371.0,2551804.0,2531119.0,2569574.0,2557961.0,2596373.0,2645062.0,2666449.0,2719173.0,2719182.0,2760730.0,2840958.0,2906499.0,2915570.0,2949308.0,3012823.0,3108400.0,3198738.0,3286485.0,9583.0,9677.0,9560.0,9215.0,9294.0,8367.0,8028.0,0.0646870612377146,0.0654807015644454,0.0645740879585537,0.0621488740364058,0.0626782932405365,0.0563707656237367,0.0540409548043135,0.0110770601576844,0.0112529096519244,0.0120164542341283,0.0097522812649639,0.0113972794896176,0.0092906998679494,0.0079365079365079,157195.0,155697.0,154597.0,150228.0,149023.0,148144.0,147784.0,148047.0,148273.0,148281.0,148428.0,148554.0,196.4,194.9,193.5,187.8,186.6,185.6,185.7,186.2,185.9,185.9,186.3,186.3,206.68776133711376,20.7,22.1,21.4,23.6,26.7,39.3,31.3,28.7,31.9,31.2,33.0,30.3,30.4,29.7,11.9,10.1,9.8,6.6,7.4,7.2,6.0,7.1,5.7,5.4,3.9,5.0,7.3,10.6,2.101857892497518
197,03241,Hannover,16009.0,16588.0,16516.0,16734.0,16704.0,17171.0,17624.0,17916.0,18261.0,18381.0,18675.0,19217.0,19624.0,19659.0,20040.0,20393.0,20856.0,21287.0,21859.0,17625653.0,18298483.0,18253762.0,18505719.0,18465560.0,18972903.0,19454227.0,19767327.0,20134137.0,20245556.0,20567468.0,21214047.0,21771393.0,21941443.0,22520087.0,23171201.0,23913298.0,24494600.0,25250290.0,113031.0,116719.0,121119.0,121698.0,114685.0,105931.0,106301.0,0.1012730926681366,0.1038626708738883,0.1065945352248035,0.1061389806827369,0.0996664604132484,0.091703242003203,0.0918470324960902,0.0207812733793805,0.0216634542998553,0.0223927819273598,0.0224212469834492,0.0211473483689757,0.0167605938622689,0.0181566828239888,1129690.0,1129406.0,1130679.0,1103934.0,1109447.0,1116101.0,1123782.0,1136259.0,1146591.0,1150688.0,1155150.0,1157370.0,493.2,493.4,494.2,482.9,485.7,488.7,492.4,499.6,500.1,501.8,503.9,503.7,193.52196723595756,28.4,30.6,30.7,33.4,37.9,48.8,39.5,38.9,39.2,39.9,40.9,40.3,39.6,40.9,7.8,7.5,8.0,6.3,6.2,4.7,5.3,4.9,4.6,4.8,5.0,5.3,5.8,5.9,2.003880022819361
198,03353,Harburg,18040.0,19025.0,19098.0,19894.0,20116.0,20634.0,20998.0,21000.0,21337.0,21570.0,21804.0,22345.0,22747.0,23168.0,23485.0,23795.0,24380.0,24897.0,25687.0,4096436.0,4359741.0,4408647.0,4615561.0,4685568.0,4833021.0,4939658.0,4954442.0,5046556.0,5112539.0,5184411.0,5334684.0,5457264.0,5599879.0,5731253.0,5869241.0,6076156.0,6247068.0,6476891.0,13756.0,13532.0,14639.0,17732.0,12957.0,12849.0,12696.0,0.056911174548012,0.055451062347614,0.0593486607124758,0.07114884601804,0.0516381780574607,0.050958975823339,0.0500623018564376,0.0068842828182532,0.0079496793492736,0.0087285788997855,0.0213422463326164,0.0073649265300754,0.0064130020940415,0.0068137726534281,244120.0,245222.0,246155.0,238745.0,239909.0,241710.0,244035.0,246661.0,249224.0,250919.0,252144.0,253604.0,196.5,197.3,198.3,192.2,193.2,195.1,196.9,199.3,200.5,201.5,202.5,203.8,134.9251919161759,23.0,23.4,21.4,26.2,28.8,43.0,29.9,32.8,32.7,35.3,39.4,37.6,37.7,39.8,6.5,5.8,6.4,4.3,4.8,3.6,3.7,2.9,2.7,2.3,2.7,3.8,3.4,5.1,2.2698282677232853
199,15085,Harz,12580.0,13057.0,13275.0,13546.0,13763.0,13896.0,14225.0,14540.0,15125.0,15595.0,15902.0,16340.0,16775.0,17170.0,17580.0,18006.0,18504.0,19354.0,19907.0,3269789.0,3357685.0,3378343.0,3409736.0,3422397.0,3413068.0,3449012.0,3475460.0,3562381.0,3620542.0,3646403.0,3702843.0,3760049.0,3812940.0,3873484.0,3970159.0,4080267.0,4218546.0,4287323.0,18706.0,18556.0,19319.0,20669.0,18881.0,16224.0,15548.0,0.0842350800877204,0.0842187436175572,0.0876176913448106,0.0937348359447631,0.086621614801969,0.0753297767129584,0.0726956489213476,0.0136218922947372,0.0094539579087826,0.0075422237541498,0.0076143398108886,0.0069275270563515,0.0097412396168507,0.007845594217264,239441.0,236118.0,233531.0,226615.0,224143.0,222069.0,220331.0,220492.0,220505.0,217971.0,215373.0,213878.0,112.9,111.5,110.4,107.0,106.0,105.0,104.4,105.2,104.4,102.8,101.9,101.3,239.78935788024975,24.29115044247788,40.8,32.9,34.9,26.1,28.3,27.6,28.1,26.8,31.3,30.4,29.8,31.0,30.9,8.167692307692308,6.8,9.6,8.5,10.7,8.1,8.4,8.2,7.3,8.6,7.1,8.0,9.6,9.2,2.016049427192161
200,09674,Haßberge,14240.0,14664.0,14719.0,15098.0,15622.0,15727.0,15996.0,16386.0,17034.0,16885.0,17655.0,18552.0,18991.0,19299.0,19954.0,20394.0,20867.0,21493.0,22335.0,1257267.0,1294797.0,1297865.0,1329909.0,1372530.0,1376410.0,1393250.0,1417692.0,1463800.0,1441514.0,1498990.0,1569065.0,1601567.0,1624181.0,1678567.0,1720554.0,1762810.0,1814427.0,1888051.0,2806.0,2928.0,2766.0,2644.0,2743.0,2618.0,2340.0,0.0333420471018797,0.0348070041963362,0.0327853307572866,0.0312984599358405,0.0324926852959641,0.0309705200397482,0.0276949296974861,0.0036241355545521,0.004291437334316,0.0038759230504818,0.0039182262627697,0.0039919923240028,0.0041759333743434,0.0040832268143729,86206.0,85687.0,85219.0,84577.0,84333.0,84158.0,84121.0,84367.0,84477.0,84419.0,84532.0,84492.0,89.8,89.3,88.9,88.3,88.1,87.9,88.0,88.4,88.2,88.3,88.5,88.3,197.39790859931583,15.5,14.5,14.7,18.6,19.5,36.7,20.2,22.5,23.5,24.8,22.5,25.8,28.3,24.7,8.1,6.7,7.4,6.7,6.1,4.5,6.5,3.2,4.2,4.9,6.5,4.2,4.6,7.5,2.4949061816507423
201,12063,Havelland,13784.0,14331.0,14360.0,14541.0,14750.0,15107.0,15659.0,16115.0,16528.0,16999.0,17146.0,17680.0,17807.0,18257.0,18698.0,18927.0,19268.0,19988.0,20533.0,2019814.0,2137340.0,2164252.0,2203007.0,2243281.0,2308638.0,2402051.0,2473045.0,2532479.0,2599607.0,2618295.0,2700726.0,2726289.0,2803912.0,2891401.0,2968188.0,3062904.0,3202013.0,3312160.0,11646.0,11122.0,10866.0,10428.0,10096.0,9959.0,10566.0,0.0758282112720075,0.0719214179939343,0.0692887477522286,0.0656009964708324,0.0630220102623004,0.0617382679313123,0.0650403501320381,0.0066934055630794,0.0076176434451406,0.0073714147249748,0.0076811293336101,0.0062360329092747,0.0064348149525757,0.0060940702849439,155335.0,155097.0,154941.0,152760.0,153105.0,153584.0,154641.0,156822.0,158961.0,160198.0,161310.0,162453.0,90.3,90.2,90.2,89.1,89.3,89.1,90.0,91.6,92.4,93.0,93.7,94.4,181.5055564618996,27.0,34.5,27.9,47.4,47.8,43.4,49.1,42.0,39.3,40.6,44.5,46.7,46.4,48.4,11.5,11.6,10.7,10.2,9.0,7.4,7.4,7.3,8.0,6.6,5.3,6.1,6.2,5.3,2.1838302360050164
202,03358,Heidekreis,14420.0,15034.0,14996.0,15392.0,15496.0,15746.0,16118.0,16297.0,16769.0,16952.0,17401.0,18115.0,18639.0,18991.0,19425.0,19586.0,20113.0,20793.0,21370.0,1994822.0,2092576.0,2100451.0,2165426.0,2182152.0,2214796.0,2260497.0,2275776.0,2327744.0,2337296.0,2387271.0,2472605.0,2533387.0,2582951.0,2646247.0,2707472.0,2814907.0,2897951.0,2979541.0,10721.0,10815.0,11248.0,11233.0,12440.0,10506.0,10189.0,0.0788239273005323,0.0793901311056626,0.0813704496788008,0.0802626596071538,0.0892588074908516,0.0753512590818134,0.0726674939734976,0.0112563597329647,0.0148650037437787,0.0135279819433995,0.0122969854165326,0.0172921001650283,0.0115544335028366,0.0125522415735946,141281.0,140450.0,139922.0,136497.0,135922.0,136012.0,136226.0,138232.0,139953.0,139370.0,139427.0,140214.0,75.1,74.8,74.5,72.6,72.5,72.7,72.7,74.9,74.2,73.9,74.3,74.8,152.70318429725765,15.6,17.8,17.6,22.0,23.7,35.1,23.8,25.2,27.8,29.6,28.1,31.7,28.3,29.8,9.1,8.8,6.6,7.7,8.3,6.0,7.1,7.6,5.3,6.8,7.2,6.3,7.0,6.0,2.2645350777651694
203,08135,Heidenheim,15865.0,16648.0,16740.0,17203.0,17601.0,17897.0,18385.0,18786.0,19372.0,19130.0,19877.0,20464.0,20896.0,20920.0,21152.0,21343.0,21881.0,22384.0,23046.0,2147360.0,2252246.0,2262064.0,2315909.0,2356181.0,2383005.0,2430978.0,2465103.0,2525764.0,2476164.0,2553574.0,2616487.0,2667400.0,2673076.0,2716313.0,2768450.0,2866727.0,2949139.0,3047594.0,5383.0,5621.0,5231.0,5181.0,5096.0,5218.0,5876.0,0.0421277528212994,0.0437700999057786,0.0403281140381309,0.0395456939387694,0.0386787297346529,0.0394588585818102,0.0443053722902921,0.0061278154298862,0.0070860684778969,0.0072545890479604,0.0054574736858174,0.0057532333475013,0.0074259484720846,0.0109255419415645,133137.0,132362.0,131644.0,127861.0,127650.0,127778.0,128421.0,129711.0,131013.0,131752.0,132239.0,132625.0,211.7,210.3,209.1,203.6,203.5,204.0,205.5,208.1,209.7,210.5,211.2,211.7,137.22595636663863,22.2,21.5,23.0,21.6,24.7,25.4,41.5,25.4,28.4,27.4,28.4,27.9,28.8,30.1,4.9,5.3,4.3,5.0,4.7,3.7,5.0,4.2,4.4,6.0,7.4,8.7,7.7,5.2,2.32469287026696
204,08125,Heilbronn,16319.0,17245.0,17179.0,17626.0,18006.0,18491.0,19124.0,19694.0,20261.0,19937.0,20762.0,21773.0,22419.0,22767.0,23173.0,23301.0,23834.0,24306.0,24968.0,5163487.0,5507438.0,5526935.0,5696916.0,5838843.0,6009782.0,6221386.0,6409696.0,6586418.0,6463572.0,6711286.0,7032127.0,7260609.0,7405889.0,7592593.0,7731773.0,8007866.0,8243984.0,8536947.0,12265.0,12491.0,11345.0,11374.0,10713.0,10361.0,11120.0,0.0377049331517512,0.0381238115876121,0.034190326653989,0.0338532055479492,0.0315857441062351,0.0303024099204492,0.0323479616711562,0.0074272416220653,0.0076485687165604,0.0058857389118766,0.0053991309006488,0.0055930324437158,0.0058580954609265,0.0062281462174411,330048.0,329579.0,328924.0,322973.0,323856.0,325289.0,327643.0,331819.0,335980.0,339172.0,341920.0,343762.0,299.8,299.2,298.5,293.8,295.1,296.4,299.3,304.0,306.9,309.8,311.9,313.2,129.66230111114945,17.5,18.1,18.6,20.6,21.0,23.4,36.5,22.1,23.2,23.5,21.0,23.7,25.3,24.8,6.4,5.5,4.5,5.7,5.7,4.7,4.3,4.1,4.3,4.2,4.8,6.2,4.8,4.6,2.385513387149797
205,05370,Heinsberg,13893.0,14559.0,14422.0,14866.0,15199.0,15290.0,15430.0,15579.0,16172.0,15991.0,16611.0,17139.0,17399.0,17641.0,18059.0,18542.0,19276.0,19888.0,20631.0,3417946.0,3606010.0,3597564.0,3729567.0,3826273.0,3856198.0,3889102.0,3918182.0,4051853.0,3987766.0,4127876.0,4253900.0,4314944.0,4375483.0,4492662.0,4652533.0,4868842.0,5029327.0,5234359.0,17297.0,17539.0,17671.0,17451.0,16008.0,14450.0,13964.0,0.0697375317501915,0.0705023073336227,0.0704251172689194,0.0690885192941893,0.0633030026218072,0.0569538929660956,0.0547738870867148,0.0110672096117405,0.0125014069107455,0.0128328265296769,0.0107645226039138,0.012369552236445,0.0097747857824164,0.0111752223080815,256495.0,255500.0,255035.0,248195.0,247994.0,248030.0,248772.0,250919.0,252589.0,252879.0,253714.0,254939.0,407.6,406.3,406.0,395.2,394.6,395.3,397.0,402.1,402.3,403.1,405.0,407.0,24.318878172217016,26.4,27.7,26.6,28.5,29.9,32.5,35.3,45.3,35.8,36.2,36.7,38.3,37.8,36.7,5.3,6.0,7.1,7.1,6.3,5.2,6.6,4.3,6.0,5.3,6.3,4.3,4.9,4.3,2.3671970387023005
